app_name,score,label,processed_content
Sacombank Pay,1,Negative,cập nhâ tôi xong lô i luôn thiê tôi bị báo là không tương thi ch không tải được mấy nga y trươ c co n du ng bi ngân hàng thươ ng giơ hết vô luôn rồi làm ăn chậm trễ quá gửi mail báo mấy ngày rồi không nhận đươ c pha n hô i
Sacombank Pay,1,Negative,ứng dụng kêu cập nhật vào cửa hàng cập nhật thì báo lổi thiết bị không tươg thích là sao nữa không lẻ phải đổi dt à
Sacombank Pay,1,Negative,yêu cầu nâng cấp điện thoại do ngân hàng hủy phiên bản cũ vậy là n giờ phối hợp với ngà sx ép thoại ép khách hàng
Sacombank Pay,1,Negative,ứng dụng không còn tương thích với thiết bị là sao
Sacombank Pay,1,Negative,sao ap không chuyển khoản được ạ ngân giờ
Sacombank Pay,1,Negative,bản cập nhật mới không tương thích với điện thoại galaxy note 8 vậy tự dưng không làm được cái gì nửa nhanh chống cập nhật bản vá lỗi đi chứ rất bất tiện
Sacombank Pay,1,Negative,áp này giờ không tải được luôn vậy quá tệ
Sacombank Pay,1,Negative,vẫn bình thường tự nhiên 6 12 2025 đang vào chuyển tiền thì không được tức thật
Sacombank Pay,1,Negative,chuẩn bị cập nhật ứng dụng chê điện thoại cùi bắp không phù hợp hay mua điện thoại khác à
Sacombank Pay,3,Neutral,ứng dụng đợt này toàn bị dịch vụ gián đoạn kém hơn trc rất nhiều
Sacombank Pay,1,Negative,làm ăn kiểu gì mà cập nhật xong không vào đăng ký
Sacombank Pay,1,Negative,yêu câ u phi a ngân ha ng cho it bo câ p nhâ p đê la i ư ng du ng cu cho mở i ngươ i xai chư câ p nhâ p xong rô i không sư a lô i được không đăng nhâ p va o được thi câ p nhâ p la mình gi a ngân hàng hươ ng đê n kha ch ha ng
Sacombank Pay,3,Neutral,tôi đang dùng điện thoại oppo reno 2f khi tôi đăng nhập ứng dụng thì hiện thông báo phải cập nhật ứng dụng để sử dụng dịch vụ ấn vào thì dẫn tới ch play và có thông báo ứng dụng này không còn tương thích với thiết bị của bạn và không thể cập nhật hay sử dụng ứng dụng mong nhà phát triển giải quyết vấn đề này
Sacombank Pay,2,Negative,sao không đăng nhập được vậy cập nhật ứng dụng mới vẫn không được luôn
Sacombank Pay,1,Negative,ứng dụng bắt cập nhật từ hôm 3 12 sau đó mình không dùng được mình gỡ cài đặt thì không cài lại được do ứng dụng không hỗ trợ phiên bản điện thoại mình đang dùng chờ 3 ngày rồi vẫn chưa cài được lại ứng dụng chưa bao giờ gặp cái ứng dụng nào phiền như vậy mình sẽ cân nhắc lại việc sử dụng ngân hàng này
Sacombank Pay,1,Negative,ủa là sao vậy trời giờ vô không được sao dùng trời bất tiện và bất mãn ngân hàng này ghê
Sacombank Pay,1,Negative,ứng dụng gì mà mấy ngày nay không giao dịch được là sao dùng bao nhiêu năm rồi mà không tương thích chán
Sacombank Pay,1,Negative,không cập nhật được đổi đt hay đổi ngân hàng đây quá phiền
Sacombank Pay,1,Negative,mình không thể đăng nhập được ứng dụng
Sacombank Pay,1,Negative,tại sao giờ vào ứng dụng nhập mật khẩu lại không được vậy ạ
Sacombank Pay,1,Negative,ngân hàng bị làm sao mà cứ lâu lại bắt cập nhật phiên bản mới mà đã thế lần này còn không cập nhật được làm sao mà dao dịch được chán kinh làm sao mà máy của tôi cứ hiện ung dụng này không còn tương thích với thiết bị của bạn hãy liên hệ nhà phát triển để biết thêm thông tin
Sacombank Pay,3,Neutral,úng dụng không tương thích là sao vậy mọi người có ai bi như ư mình không có pp nào khách phục không
Sacombank Pay,1,Negative,phần mềm nhiều dung lượng cập nhật mãi không xong
Sacombank Pay,1,Negative,bản nâng cấp không tương thích với thiết bị quá bất tiện không phải ai cũng có điều kiện mua điện thoại mới
Sacombank Pay,1,Negative,vào aap không được gì mà báo lỗi liên miên rồi nào nân cấp hệ thống đã dùng gần 5 năm nhưng nay chắc phải đỗi
Sacombank Pay,1,Negative,sao không đăng nhập được lun vậy
Sacombank Pay,1,Negative,sao tôi không thể đang nhập vào được nửa
Sacombank Pay,2,Negative,tôi đang dùng bình thường hôm qua không vô được kêu cập nhật lại tới giờ không tải lại được luôn gì kỳ không biết sau
Sacombank Pay,1,Negative,ngân hàng mệt mỏi
Sacombank Pay,1,Negative,điên toai đang sử dung bình thường mà nâng cấp bảo phải thai điên thoai khác phiên bản củ là sao không sài đươc luôn
Sacombank Pay,5,Positive,giup tôi cap nhat sacombank pay
Sacombank Pay,1,Negative,cập nhật liên tục càng nâng cấp lại càng chậm hay bị lỗi văng ra hôm nay lại bắt cập nhật và sau đó báo lỗi không tương thích với thiết bị mình đã dùng hơn 5 năm rồi
Sacombank Pay,1,Negative,sao vivo 1804 không tải được
Sacombank Pay,1,Negative,bắt cập nhật cho đã rồi giờ bảo không tương thích các kiểu lỗi lên lỗi xuống riết rồi ứng dụng chán quá ảnh hưởng cv lumla
Sacombank Pay,1,Negative,đã 2 ngày nay không làm được gì đến tra cập nhật thì bảo ứng dụng không tương thích với thiết bị của bạn vui lòng liên hệ nhà phát triển để biết thêm thông tin vậy là người sử dụng muốn biết thì phải tự liên hệ đến hệ thống à trong khi đó thông tin email và sdt khi đăng ký ứng dụng đã đầy đủ sao không thông báo đến người tiêu dùng đến khi mở ứng dụng ra mới biết là ứng dụng không sử dụng được
Sacombank Pay,1,Negative,sacombank sao ma nan cap hoai vay nan cap keu nay moi lan nan cap phai doi dt khac de cai aap sacombank ve sai moi được ha vay nghj sai sacombank kiem aap khac sai cho chac
Sacombank Pay,1,Negative,ủa vừa sử dụng hôm qua hôm nay bắt nâng cấp cài đặt lên giờ lại báo ứng dụng không tương thích với thiết bị coi bộ ứng dụng ngân hàng này cần điện thoại sịn theo thời mới sử dụng được chăn làm ăn không đâu vào đâu cần xem xét lại cách mình nâp cấp lên nhé nếu cứ như vậy điện thoại không đủ mới sẻ không sử dụng được xem như bỏ luôn cái ứng dụng ngân hàng này
Sacombank Pay,5,Positive,sao không tải được admin
Sacombank Pay,1,Negative,bắt cập nhật lại rồi dòng máy của người ta là đời củ rồi cập nhật không được rôi người ta không dùng được luôn rồi bây giờ cập nhật cài đặc lại không được luôn rồi sao người ta dùng không lẽ mỗi lần cập nhật là phải mua điện thoại khác để cho tương thích phù hợp với ứng dụng đó hay sao còn không được nữa thì tụi tui tìm ngân hàng khác sử dụng bỏ ngân hàng sacom này chứ kiểu này sao chúng tui sử dụng ngân hàng của mấy ông được nữa
Sacombank Pay,1,Negative,đang sài gần 1 năm hơn rồi bắt đổi phiên bản miết muốn chuyển khoản rồi kêu cập nhật lại thấy chán gì đâu á muốn bỏ không muốn sài luôn à rồi người ta chuyển khoản cho mình cũng không biết gì luôn
Sacombank Pay,5,Positive,kieu cập nhật lại cập nhật thì không được là sao ta
Sacombank Pay,1,Negative,ứng dụng có bị điên không vậy bắt ngta cập nhật xong rồi báo thiết bị không tương thích là bắt ngta mua đt mới hả bộ bị điên hả
Sacombank Pay,3,Neutral,đang dùng bình thường tự nhiên bắt cập nhật phiên bản mới xog lại bảo ứng dụng không tươg thích với thiết bị là sao
Sacombank Pay,1,Negative,đang dùng bình thường xong bắt cập nhật lại thì báo là máy không còn tương thích với ứng dụng rồi không cập nhật hay tải được luôn có 1 cái đt này giờ không dùng ứng dụng này được không lẽ đổi đt mới rồi sao chuyển tiền sao mà giao dịch được làm ơn cập nhật gì thì làm sao cho máy nào ngta cũng cài hay tải được chứ giờ ứng dụng không còn tương thích với máy nữa sao ngta dùng 😤😤
Sacombank Pay,1,Negative,tôi chưa bao giờ gặp phải trường hợp như thế này tại sao tôi không vào được aap như mọi khi thật bất tiện quá
Sacombank Pay,1,Negative,tại sao ứng dụng lại bắt nâng cấp lên android 8 không tương thích với thiết bị của bạn là sao rồi làm sao vào ứng dụng để giao dịch đây
Sacombank Pay,3,Neutral,sao tải ap không được
Sacombank Pay,1,Negative,thay đổi không thông báo khách hàng sacombank dịch vụ quá kém tôi rút tiền và không bao giờ sử dụng sacombank nữa
Sacombank Pay,1,Negative,gọi lên tổng đài thì tổng đài kêu là bây giờ từ đây đến thứ hai chịu khó đi ra cây rút tiền rút tiền mặt chứ điện thoại này không tích hợp để sài ứng dụng này ra tới ngân hàng thì ngân hàng tháng luôn hai cái máy rút tiền hôm nay riêng tiền xe ôm thôi để đi kiếm cây rút tiền mất gần 100k không dùng được sau này tôi không dùng ngân hàng này nữa
Sacombank Pay,1,Negative,lỗi không đăng nhạp được ls
Sacombank Pay,1,Negative,ứng dụng cập nhật lại cái điện thoại không sài được lun nãn vậy
Sacombank Pay,2,Negative,ứng dụng không tương thích với điện thoại là sao càng ngày càng tệ hôm nào rảnh lên hủy luôn
Sacombank Pay,1,Negative,cập nhật mới lại vào không được là sao vậy haz
Sacombank Pay,1,Negative,quá tệ nên đổi ngân hàng khác
Sacombank Pay,1,Negative,ứng dụng dở tệ
Sacombank Pay,1,Negative,bắt cập nhật rồi vô hỏng được cứ bị văn ra không luôn
Sacombank Pay,1,Negative,ủa sao tự dưng không tương thích với thiết bị vậy trời khắc phục đi ạ cần chuyển tiền rồi kiểu này sao làm
Sacombank Pay,1,Negative,ứng dụng không tương thích với thiết bị là thế nào vậy tôi không cài đặt được là mất tiền hả
Sacombank Pay,2,Negative,sao điện thoại của mình đang dùng áp sacombank pay bình thường mà giờ lại không được dùng là sao vậy ạ
Sacombank Pay,1,Negative,vào để thanh toán mà không đăng nhập được kiểm tra thì thấy ghi không tương thích với thiết bị của bạn là sao zay má chêe🤬
Sacombank Pay,2,Negative,ứng dụng này không con tương thích với thiết bị của bạn là sao bn
Sacombank Pay,1,Negative,đang lúc cần thi ứng dụng toàn lỗi đăng nhập không được rất phiền
Sacombank Pay,1,Negative,ứng dụng quá chán đề nghị ngân hàng trích tiền ra làm ứng dụng sử dụng tốt và đơn giản người dùng chỉ cần vậy hãy xa thải những người đang xây ứng dụng hiện tại giúp tôi
Sacombank Pay,2,Negative,đang dùng bình thường thi hôm qua báo có bản cập nhật mới rồi hiện ứng dụng không tương thích giờ không thể chuyển khoản đi được luôn đến chán
Sacombank Pay,1,Negative,sao tải rồi mà vẫn không vào được là sao để không dùng cho ứng dụng này là sao
Sacombank Pay,1,Negative,cập nhật phiên bản mới bây giờ thì ứng dụng không tương thích với thiết bị android đang dùng ủa là sao
Sacombank Pay,1,Negative,ứng dụng gì mà cập nhật xong cái điện thoại không hỗ trợ được vậy cập nhật làm gì cãi tiến gồm gà mất thời gian người sài
Sacombank Pay,3,Neutral,sao vào áp bắt cap nhập phiên bản mới mà không cập nhập được
Sacombank Pay,1,Negative,không cập nhật được phiên bản mới bảo liên hệ với nhà phát triển không nói rõ là nhà phát triển bên nào
Sacombank Pay,1,Negative,sao mình không tải đuoc ứng dụng vậy phiên bản bị lỗi hoài
Sacombank Pay,1,Negative,đội ngũ kỹ thuật quá tệ hại
LPBank,1,Negative,lỗi xác thực face id sau khi thử nhiều lần
LPBank,3,Neutral,dao dịch không tốt
LPBank,3,Neutral,ngang hàng s không chuyển khoản đăng ký
LPBank,1,Negative,tự nhiên khách hàng xác thực được face id
LPBank,1,Negative,ứng dụng lăng điên luôn ngày 1 2 giao dịch thì tốt nhiều 1 tý là 1 mả lỗi
LPBank,1,Negative,lỗi đăng nhập trắc sinh học mãi không được
LPBank,1,Negative,đăng nhập lỗi liên tục phải đăng nhập qua vneid mới vào được rất mất thời gian quá tệ không có sao nào mới đúng
LPBank,1,Negative,đăng nhập bằng vneid mà vẫn báo tài khoản chưa xác thực rất ứng dụng
LPBank,4,Positive,khá hài lòng
LPBank,1,Negative,tự nhiên không vào được quá chán
LPBank,5,Positive,tôi muốn tải ứng dụng này
LPBank,1,Negative,chăm viên ai cực kỳ khó chịu
LPBank,1,Negative,sau hơn 1 năm trải nghiệm tôi thấy chưa bao giờ thấy 1 cái ngân hàng nào mà nhân viên làm việc không có chuyên môn và thiếu trách nhiệm như ngân hàng này khuyên thật lòng mọi người không nên dùng tới ngân hàng này
LPBank,1,Negative,đăng nhập cứ báo lỗi hoài chán thiệt
LPBank,2,Negative,toi không the đăng nhập
LPBank,5,Positive,bỏ đăng nhập bằng vneid đi
LPBank,1,Negative,áp dụng cskh bằng a i tự động rất mất thời gian gây bực mình trong khi với vấn đề đó gặp tổng đài viên được trả lời trong 5s quá thất vọng
LPBank,5,Positive,tối cho khác hàng
LPBank,1,Negative,rẻ rách quét mặt mãi không được
LPBank,1,Negative,không đăng nhập được vào chán
LPBank,5,Positive,hãy xử lí lỗi cho tài khoản của tôi
LPBank,4,Positive,cần trợ giúp khẩn áp báo lõi xác thực thiết bị đăng nhập không đăng nhập và giao dịch được
LPBank,2,Negative,tự dưng báo lỗi đăng nhập không vào được éo hiểu
LPBank,2,Negative,rất nhiều lần tài khoản không thể đăng nhập được
LPBank,1,Negative,đang bị gì mà không vào được
LPBank,1,Negative,ngân hàng lỗi vcd lúc cần chuyển tiền thì lỗi liên túc ức chế rất
LPBank,5,Positive,tuyệt vời 5 sao
LPBank,1,Negative,ngân hàng tôi đánh giá rất tệ trừ hết tiền tài khoản của tôi rồi cả tiền sđt ngân hàng dởm rất tệ khách hàng nên tải khách hàng nên tạo tài khoản tôi từng tạo tài khoản ở ngân hàng này sau đó bị trừ hết tiền rút kinh nghiệm đừng lập tài khoản
LPBank,1,Negative,hay bị lỗi mà toàn lúc nguy
LPBank,3,Neutral,suất ngày cập nhật
LPBank,1,Negative,ứng dựng siêu tệ lỗi triền miên khuyên không nên sài
LPBank,1,Negative,đang dùng bt tự nhiên báo lỗi không sử dụng được xử lý lỗi 20 ngày mà vẫn chưa được chán
LPBank,1,Negative,không làm gì cũng trừ tiền
LPBank,1,Negative,ngân hàng gì ma bị lỗi làm không được thì xuống đi
LPBank,1,Negative,quá tệ đọc mã qr code chán
LPBank,5,Positive,vi sao ứng dụng bảo cập nhật mãi vậy
LPBank,1,Negative,cứ cập nhật liên tục mà không thấy gì mới quá phiền khi điện thoai đầ y dung lương
LPBank,1,Negative,ứng dụng hay lỗi lúc chuyển tiền lắm không nên dùng nha mọi người
LPBank,1,Negative,ngân hàng xử lí vấn đề quá quầng xong thủ tục chờ gửi mã mà cả ngày chưa thấy cần dùng ngân hàng mà quá quầng để sử dụng ngân hàng kiểu này cút là vừa
LPBank,4,Positive,tôi thấy quá phiền phức đơn giản là tốt rồi lập đi lập lại quá nhiều lần
LPBank,1,Negative,ngân hàng ngô đần nhất lãnh đạo nên đuổi hẳn bọn it chứ để thế này mất khách bảo mật rất thông minh năm 2026 rồi mà điền sai mật khẩu 3 lần khoá 1 tiếng ảnh hưởng công việc của ng khác cứ khoá lâu là bảo mật à lần sau khoá hẳn 1 tuần hoặc xoá luôn tài khoản khách hàng đi cho bảo mật nhé lãnh đạo bank thử tưởng tượng zalo hay messenger của các ông đang cần làm việc gấp mà phải đăng nhập lại và sai mật khẩu bị khoá 1 ngày đi rồi hiểu vấn đề năm 2026 mà tư duy bảo mật của năm 2010
LPBank,2,Negative,không đăng nhập được cứ báo lỗi liên tục làm ăn thế thì nên xem xét lại cskh thì như l đọc số tài khoản xog lặn mất tăm
LPBank,1,Negative,chán ứng dụng này quá giờ không mở được
LPBank,1,Negative,suốt ngày cập nhật
LPBank,3,Neutral,cứ bắt cập nhật lại số liệu rất mất thời gian
LPBank,1,Negative,giao diện lỗi không hiển thị icon
LPBank,1,Negative,không xác thực khuôn mặt được là sao vậy trời tính làm mạng hả
LPBank,5,Positive,tôi rất thích ứng dụng này vừa tiện lợi vừa hữu ích
LPBank,1,Negative,kêu câp nhât liên tuc phiên qúa tai vê khách hàng được răc rôi thiêt cái ngân hàng gì mà chán
LPBank,1,Negative,tổng đài ai làm mất quá nhiều thời gian nhân viên thì không liên lạc được
LPBank,4,Positive,tiện ích và nhanh chong
LPBank,1,Negative,chán thiệt
LPBank,4,Positive,không ổn lắm
LPBank,1,Negative,sao dùng lp bank mình thấy rút tiền quá vât vẩ
LPBank,1,Negative,mới tải về được 1 tuần bắt cập nhật không cập nhật không cho dùng quá tệ
LPBank,5,Positive,cập nhật thông tin nhanh giáo dịch nhanh
LPBank,5,Positive,tốt hơn các loại ngân hàng khác vì vì mình để cả đời cũng không bị chừ 1 đồng tôi rất hạnh phúc khi có ngân hàng này giúp tôi
LPBank,3,Neutral,mã qr quyét chậm và không được sao mà chuyển tiền được mong ứng dụng khắc phục cái
LPBank,5,Positive,sử dụng tiền không bị cheo
LPBank,5,Positive,lãi ngân hàng gửi tiết kiệm khá tốt
LPBank,4,Positive,không có thông báo nhận tiền biến động số dư gì cả bực mình😡
LPBank,5,Positive,
LPBank,5,Positive,tốt mà
LPBank,1,Negative,không đăng kí được trên áp
LPBank,1,Negative,ứng dụng bank tệ nhất từng biết
LPBank,1,Negative,quá tệ khuyên anh em không nên dùng
LPBank,5,Positive,dễ dàng nhanh tróng nhiệt tình
LPBank,5,Positive,đất tốt
LPBank,1,Negative,làm ăn mà không có suy nghĩ khách hàng không thể đăng nhập vào ứng dụng liên hệ tổng đài thì yêu cầu đọc số dư mà tin nhắn từ ngân hàng gửi cho tôi không hề có tin nhắn số dư hiện tại thì làm gì đọc được số dư tôi không thực hiện giao dịch chuyển khoản thì yêu cầu tôi đọc số tiền chuyển khoản lấy gì đọc được số tiền giao dịch bởi vậy bỏ luôn khỏi giao dịch qua techcombank hỗ trợ nhanh gọn
LPBank,5,Positive,tui thấy nó không tính phí cảm ơn áp nhé
LPBank,3,Neutral,câp nhất lâu
LPBank,4,Positive,thấy tốt
LPBank,5,Positive,ứng dụng hay
LPBank,1,Negative,ngân hàng giao diện xấu hở tí cập nhật với cái đoạn chuyển tiền lâu với chậm nói chung không có chi cả kém
LPBank,3,Neutral,thông báo lâu nhận được hsy bắt cập nhật
LPBank,5,Positive,hài lòng với ngân hàng nhưng cập nhật ít thôi
LPBank,1,Negative,suốt ngày lỗi với tải ứng dụng mới về phiền phức
LPBank,5,Positive,tốt và tiện lợi
LPBank,3,Neutral,lỗi cho 2 sao thoi
LPBank,4,Positive,tiện ích và không có sự cố khi chuyển khoản
LPBank,1,Negative,ngân hàng đưa nv lên tận nhà nhà trường yêu cầu hs phải cài đặt để nhận trợ cấp lỡ chuyển tiền vào bây giờ dell rút được gọi vào phần góp ý và liên hệ đkm nó trực tiếp ngắt máy
LPBank,1,Negative,chưa dùng nhưng thấy như c
LPBank,1,Negative,trả tiền đây
LPBank,1,Negative,trai ngiem không tot toi không thich
LPBank,1,Negative,đăng nhập vneid bảo không có dịch vụ là sao
LPBank,1,Negative,lỗi văng ứng dụng khi xác thực sinh trắc
LPBank,2,Negative,ứng dụng không có chỗ cập nhật thông tin cá nhân cd hết hạn mình có cd mới mình muốn cập nhật nhưng ứng dụng không có chỗ cập nhật
LPBank,1,Negative,điện thoại tắt màn hình lâu sẽ không có thông báo chỉ bị mỗi ứng dụng ngân hàng
LPBank,1,Negative,ứng dụng phế vật nhất tôi từng dùng sản phẩm của thương mại không quan tâm trải nghiệm người dùng khuyên thật mọi người không nên tải
LPBank,5,Positive,quá ô tốt
LPBank,1,Negative,giờ này bị bảo trì đúng lúc đóng tiền viện phí hay lắm lpbank ơi
LPBank,1,Negative,lỗi ngân hàng không thể truy cập ứng dụng
LPBank,1,Negative,ngân hàng tệ nhất
LPBank,1,Negative,dùng lâu không vào được tài khoản
LPBank,5,Positive,thuận tiện hơn mong chờ
LPBank,2,Negative,tôi không xát thực được khuôn mặt mong ngân hàng xem xét lại
LPBank,5,Positive,tai khoản thật tuyệt vời rể sử dụng hữu ích
LPBank,1,Negative,nhờ trường a lập tài khoản cho đủ số lượng rồi quỵt luôn 50k chưa thấy chuyển khách hàng nên tải hay đki tài khoản
LPBank,1,Negative,chuyển khoảng báo thành công trừ tiền rồi mà bên nhận lại nhận không được viết báo cáo cskh thì không có ai trả lời cả mình bị 3 lần rồi mình chuyển cho người nhà nên kiểm tra được nguồn tiền giao dịch
LPBank,1,Negative,nhân viên cấp sai mật khẩu và không hỗ trợ cấp lại
LPBank,1,Negative,sao lúc giới thiệu không nói là phải nộp phí này nọ hàng tháng đi tự ý trừ tiền chịu luôn
LPBank,1,Negative,tải được ứng dụng nhưng không thích hợp với ứng dụng ls😑
LPBank,5,Positive,khá tốt nhưng quét qr chưa được nhạy lắm có nhiều qr của ngân hàng khác không quét được
LPBank,1,Negative,lãi suất cho vay tăng trong thời gian đang trả nợ là vì lý do gì ít cũng tiền mà
LPBank,5,Positive,yêu cầu ngân hàng điều chỉnh xóa được biến động số dư
LPBank,3,Neutral,sao xác thực khuôn mặt khi đăng nhập không được hoài vậy
LPBank,1,Negative,không sử dụng được face id khi thanh toán
LPBank,4,Positive,cập nhật phiên bản thì toàn ưu tiên máy ios còn android thì lâu thật lâu
LPBank,5,Positive,vay linh hoạt lãi suất o đ khi tải kvay có ngay khoản vay
LPBank,1,Negative,mẹ tôi năm nay 80 tuổi không nhắc cho cụ đọc thì sao mà đọc được chỉ cần xác minh cd và nhận dạng khuôn mặt là được rồi đằng này xác minh quá loằng ngoằng lộn xộn
LPBank,5,Positive,tôi muốn vô
LPBank,2,Negative,android nó không cho vào
LPBank,1,Negative,không hỗ trợ nfc
LPBank,1,Negative,khuyến khích các cụ mở tài khoản an sinh xã hội mà tạo cho các cụ xong không kích hoạt luôn không đưa thẻ đưa mỗi tờ giấy có acc pass xong vào vneid thì trạng thái thẻ an sinh bị từ chối mò mãi mới kích hoạt và đki lại an sinh cho các cụ làm ăn vô trách nhiệm
LPBank,5,Positive,rất tốt và tiện ích
LPBank,1,Negative,không vào được
LPBank,1,Negative,ứng dụng này nó kì thị hay sao ấy
LPBank,2,Negative,tiền vào tài khoản không thông báo gì không hiện trong thông báo của ứng dụng bật các thiết lập nhận thông báo rồi không thấy báo hay hiện gì
LPBank,1,Negative,như đb
LPBank,3,Neutral,đề nghị sửa lại phần thông báo biến động số dư là nên rút gọn tài khoản thành tài khoản để thêm không gian cho số tài khoản đủ thành một dòng vì hiện nay nó luôn thừa 3 đến 4 ký tự phải nhảy chèn xuống dòng dưới của số dư nên khó xem hoặc dễ nhầm lẫn
LPBank,5,Positive,mình tải mãi không được ứng dụng nâng cấp
LPBank,1,Negative,không nhận được tiền lừa đảo
LPBank,1,Negative,ngân hàng lpb viết liền bệnh này làm ăn tệ quá muốn lấy mã pin chuyển tiền không biết lấy bằng cách nào luôn gọi cho tổng đài cũng không thấy trả lời áp ngân hàng lpb quá tệ áp ngân hàng lpb không có chỗ mua thẻ nạp thẻ cào luôn nghĩ mà chán
LPBank,1,Negative,yếu kém mà cứ tỏ ra nguy hiểm cầm đèn trước oto như con chốt thí
LPBank,5,Positive,khá ổn nhưng có 1 vấn đề là quét mã qr bằng cam mà nó không rung để báo hiệu với cả khá kém trong việc quét mã qr được in bằng giấy trắng mực đen
LPBank,1,Negative,sao đăng nhập không được vậy cứ hệ thống đang gián đoạn 3 4 ngày rồi fixx lại gấp tiền người ta làm ăn mà
LPBank,5,Positive,không quét mặt được
LPBank,4,Positive,cập nhật mãi mà không được
LPBank,1,Negative,ngân hàng nhiều lỗi chiều vừa đăng nhập được mà tối không vào được nữa
LPBank,1,Negative,đăng nhập hay bị báo lỗi hệ thống đang bị gián đoạn hoặc là không vào được cũng không có thông báo gì
LPBank,1,Negative,không vô được ứng dụng lừa đảo
LPBank,1,Negative,lỗi vặt chuyển rồi lại báo chuyển không thành công giao dịch bị hủy xong làm người khác chuyển lại lần 2 rồi cái mất tiền của giao dịch lỗi lần trước luôn giao dịch báo lỗi nhưng vẫn chuyển tiền sang tài khoản khác gì kì vậy
LPBank,1,Negative,ngân hàng lừa đảo giới thiệu bạn bè không được gì
LPBank,1,Negative,khuyên thật sự không nên dùng
LPBank,2,Negative,tại sao không đăng nhập được vào tài khoản
LPBank,5,Positive,ưa thích nhất
LPBank,5,Positive,tốt khá tốt
LPBank,1,Negative,dởm
LPBank,5,Positive,tôi rất hài lòng về chất lượng phục vụ khách hàng của ngân hàng liên việt
LPBank,1,Negative,chuyển khoản thành công nhưng người nhận không nhận được tiền và người gửi cũng không nhận được tiền hoàn về cùng 1 vấn đề xảy ra nhiều lần rồi ai dám tin dùng
LPBank,1,Negative,phiền phức rất phiền rất rét không muốn chia sẽ
LPBank,1,Negative,suốt ngày bắt cập nhật chán cái ngân hàng này
LPBank,2,Negative,thay đổi quá nhiều lần nâng cấp
LPBank,5,Positive,rất tốt cho tôi khi đi xa không cần phải mang nhiều tiền mặt
LPBank,1,Negative,trãi nghiệm với ứng dụng lpbank không được tốt ạ
LPBank,1,Negative,tôi rất thích và mong muốn được tiếp cận ngân hàng này tôi đã có một thời gian dùng thử và gửi tiền online lãi suất rất tốt nhưng sau đó điện thoại của tôi tự dưng không vào được ứng dụng này nữa đến giờ phải gần 1 năm tôi vẫn chưa vào được ứng dụng tôi phải đăng nhập từ một chiếc iphone của vợ để rút nốt tiền nếu giám đốc ngân hàng hoặc chi nhánh nào đọc được cmt này hi vọng hay liên hệ với công ty nào viết ứng dụng này cho các bạn vì họ đang nhận được tiền không xứng đáng với công sức của họ làm hại cho bạn
LPBank,5,Positive,lấy kpi
LPBank,5,Positive,ứng đụng tốt dễ dùng
LPBank,1,Negative,chịu vừa đổi mình xong cái tự nhiên khóa luôn tài khoản ngta ủa gì kì vậy mà thôi không khuyến khích anh em dùng ngân hàng này chẳng qua để nhận lương thì đăng kí thôi
LPBank,1,Negative,không đăng nhập được điều mật khẩu nó cứ bị lưng từng lên hết
LPBank,2,Negative,không mở được
LPBank,1,Negative,ngân hàng tệ rất đừng tải
LPBank,1,Negative,ủa rồi còn tiền trog tài khoản rồi sao nuốt luôn của khách hả
LPBank,1,Negative,vào không được
LPBank,1,Negative,tự mất đăng nhập bằng vân tay nhập đúng mật khẩu thì báo sai hỗ trợ quá tệ
LPBank,1,Negative,ứng dụng không hỗ trợ dòng đt redmi k60
LPBank,3,Neutral,lỗi nhiều quá
LPBank,1,Negative,ncf thì không có mất thời gian và công nghệ kém vô cùng
LPBank,3,Neutral,ứng dụng lỗi đổi thiết bị xác thực lại mã otp mà văng liên tục
LPBank,3,Neutral,ứng dụng nên cập nhật tính năng cho phép người dùng tự cập nhật giấy tờ tùy thân thay vì phải ra quầy giao dịch
LPBank,1,Negative,lỗi thế ai dùng được ngân hàg tiếp
LPBank,1,Negative,tổng đài cskh quá kém khách hàng báo lỗi không xử lý cũng không kiểm tra được lỗi mà kêu khách hàng ra chi nhánh gần nhất để hỗ trợ sinh ra cái tổng đài cskh để làm gì ngta bận mới gọi lên để hỗ trợ rảnh thì không ra chi nhánh làm luôn rồi chứ mắc mớ gì phải gọi nữa
LPBank,1,Negative,không được 50k
LPBank,1,Negative,ứng dụng càng cập nhật thì giao diện càng rườm rà rắc rối gửi tiết kiệm đòi mã pin trong khi trước đây không cần mã pin thì ai mà nhớ được
LPBank,1,Negative,bây giờ tôi không vào được ứng dụng này rồi ứng dụng này tệ quá 😠
LPBank,3,Neutral,lpbank bị lỗi gì hoài vậy không vào đăng ký ứng dụng đang gấp mà gặp kiểu này hoài sao hả
LPBank,3,Neutral,đăng nhập bằng ứng dụng vneid lỗi gián đoạn đăng nhập liên tục không kết nối
LPBank,1,Negative,có 0 tôi đánh giá luôn thì ra lý do ngân hàng tệ là đến cái nhỏ nhất như ứng dụng còn đ cho đky
LPBank,1,Negative,ứng dụng quá tệ đã có mã mã otp nhập từ điện thoại còn phải xác thực khuôn mặt xác thực đúng người đúng khuôn mặt thì lại báo lỗi chưa dùng lâu mới bước đăng kí tài khoản đã tệ hại như này rồi quá chán
LPBank,1,Negative,chuyển khoản không nhận được tiền làm ăn kém quá không có khiếu nại
LPBank,1,Negative,đăng nhập vneid cứ xoay lấy lại mình nhập giấy tờ tùy thân lại bảo không được
